,internet_service_type_id,payment_type_id,contract_type_id,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,payment_type,internet_service_type
3358,2,4,2,4789-KWMXN,Male,0,Yes,No,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,110.85,5275.8,Yes,One year,Credit card (automatic),Fiber optic
3359,2,3,2,4791-QRGMF,Male,0,Yes,No,59,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.5,5961.1,Yes,One year,Bank transfer (automatic),Fiber optic
3360,2,1,1,4795-KTRTH,Female,1,Yes,No,5,Yes,Yes,No,Yes,No,No,No,No,Yes,81.0,371.65,Yes,Month-to-month,Electronic check,Fiber optic
3361,3,4,2,4795-UXVCJ,Male,0,No,No,26,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.8,457.3,No,One year,Credit card (automatic),None
3362,1,2,1,4795-WRNVT,Female,0,No,No,40,Yes,No,Yes,Yes,No,No,Yes,No,No,65.1,2586,No,Month-to-month,Mailed check,DSL
3363,1,1,1,4797-AXPXK,Female,0,No,Yes,1,Yes,No,Yes,Yes,No,Yes,No,No,Yes,60.0,60,Yes,Month-to-month,Electronic check,DSL
3364,3,3,1,4797-MIWUM,Male,0,Yes,Yes,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.25,174.7,No,Month-to-month,Bank transfer (automatic),None
3365,2,4,2,4800-CZMPC,Female,0,Yes,Yes,48,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,103.25,5037.55,Yes,One year,Credit card (automatic),Fiber optic
3366,3,2,1,4800-VHZKI,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.9,19.9,Yes,Month-to-month,Mailed check,None
3367,1,1,1,4801-JZAZL,Female,0,Yes,Yes,11,No,No phone service,Yes,No,No,No,No,No,Yes,29.6,346.45,No,Month-to-month,Electronic check,DSL
3368,3,3,1,4801-KFYKL,Male,0,No,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.45,159.2,No,Month-to-month,Bank transfer (automatic),None
3369,2,1,1,4803-AXVYP,Female,1,No,No,38,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,99.55,3734.25,Yes,Month-to-month,Electronic check,Fiber optic
3370,3,2,1,4803-LBYPN,Male,0,Yes,Yes,34,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.8,635.9,No,Month-to-month,Mailed check,None
3371,3,2,3,4804-NCPET,Male,0,Yes,Yes,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.2,387.4,No,Two year,Mailed check,None
3372,2,1,3,4806-DXQCE,Female,1,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,113.65,7714.65,No,Two year,Electronic check,Fiber optic
3373,2,1,1,4806-HIPDW,Female,0,Yes,No,1,Yes,No,No,No,No,No,No,No,Yes,68.95,68.95,Yes,Month-to-month,Electronic check,Fiber optic
3374,2,1,1,4806-KEXQR,Male,0,No,No,4,Yes,No,No,No,No,No,No,Yes,Yes,79.9,324.3,Yes,Month-to-month,Electronic check,Fiber optic
3375,3,3,3,4807-IZYOZ,Female,0,No,No,51,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.65,1020.75,No,Two year,Bank transfer (automatic),None
3376,1,3,2,4808-YNLEU,Female,0,Yes,No,35,Yes,No,Yes,No,No,No,Yes,No,Yes,62.15,2215.45,No,One year,Bank transfer (automatic),DSL
3377,2,4,1,4811-JBUVU,Male,0,No,No,30,Yes,Yes,No,No,No,Yes,No,Yes,Yes,89.9,2723.15,No,Month-to-month,Credit card (automatic),Fiber optic
3378,2,1,1,4813-HQMGZ,Female,0,Yes,No,8,Yes,Yes,No,No,No,Yes,No,Yes,Yes,90.25,743.75,No,Month-to-month,Electronic check,Fiber optic
3379,1,1,1,4815-GBTCD,Female,0,Yes,No,4,No,No phone service,No,No,No,No,No,No,Yes,25.15,99.95,No,Month-to-month,Electronic check,DSL
3380,3,2,2,4815-TUMEQ,Female,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.3,185.2,No,One year,Mailed check,None
3381,2,4,2,4815-YOSUK,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,104.9,7537.5,No,One year,Credit card (automatic),Fiber optic
3382,1,1,1,4816-JBHOV,Male,1,No,No,2,Yes,No,No,No,No,No,No,No,Yes,44.7,93.7,Yes,Month-to-month,Electronic check,DSL
3383,2,1,1,4816-LXZYW,Female,0,No,No,23,Yes,Yes,No,Yes,No,No,No,No,Yes,79.15,1676.95,Yes,Month-to-month,Electronic check,Fiber optic
3384,2,3,2,4816-OKWNX,Male,0,Yes,Yes,50,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,103.4,5236.4,No,One year,Bank transfer (automatic),Fiber optic
3385,3,3,3,4817-KEQSP,Female,0,Yes,Yes,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,1326.35,No,Two year,Bank transfer (automatic),None
3386,2,4,1,4817-QRJSX,Female,0,No,No,10,Yes,Yes,No,Yes,No,No,No,No,Yes,81.0,818.05,Yes,Month-to-month,Credit card (automatic),Fiber optic
3387,2,1,1,4817-VYYWS,Female,0,No,No,30,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,100.2,2983.8,Yes,Month-to-month,Electronic check,Fiber optic
3388,2,3,1,4818-DRBQT,Male,0,Yes,No,29,Yes,Yes,No,Yes,No,No,No,No,Yes,80.15,2265.25,Yes,Month-to-month,Bank transfer (automatic),Fiber optic
3389,2,1,1,4818-QIUFN,Female,1,No,No,20,Yes,Yes,Yes,No,No,No,No,No,Yes,79.15,1520.9,Yes,Month-to-month,Electronic check,Fiber optic
3390,1,2,1,4819-HJPIW,Male,0,No,No,18,No,No phone service,No,No,No,No,No,No,No,25.15,476.8,No,Month-to-month,Mailed check,DSL
3391,2,1,1,4821-SJHJV,Female,0,Yes,Yes,32,Yes,Yes,Yes,No,No,No,Yes,No,No,89.6,2901.8,No,Month-to-month,Electronic check,Fiber optic
3392,3,4,3,4821-WQOYN,Female,0,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.1,1326.25,No,Two year,Credit card (automatic),None
3393,2,3,3,4822-LPTYJ,Male,0,Yes,No,72,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,103.75,7346.2,No,Two year,Bank transfer (automatic),Fiber optic
3394,2,1,1,4822-NGOCH,Female,0,No,No,13,Yes,Yes,No,Yes,Yes,No,No,No,Yes,84.45,1058.6,Yes,Month-to-month,Electronic check,Fiber optic
3395,2,1,1,4822-RVYBB,Male,1,No,No,8,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,100.6,819.4,Yes,Month-to-month,Electronic check,Fiber optic
3396,2,1,1,4822-YCXMX,Male,0,No,No,25,Yes,Yes,No,No,No,No,No,Yes,Yes,84.8,2043.45,Yes,Month-to-month,Electronic check,Fiber optic
3397,2,1,1,4824-GUCBY,Female,1,No,No,22,Yes,No,Yes,Yes,No,No,No,No,No,81.7,1820.9,No,Month-to-month,Electronic check,Fiber optic
3398,3,1,3,4825-FUREZ,Male,0,Yes,No,42,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,835.5,No,Two year,Electronic check,None
3399,1,4,2,4825-XJGDM,Female,0,No,No,61,No,No phone service,Yes,Yes,Yes,Yes,No,No,No,43.7,2696.55,No,One year,Credit card (automatic),DSL
3400,1,2,2,4826-DXMUP,Male,0,No,Yes,35,Yes,No,No,No,No,Yes,Yes,Yes,Yes,72.1,2495.15,No,One year,Mailed check,DSL
3401,2,4,1,4826-TZEVA,Female,0,No,No,40,Yes,No,No,Yes,No,No,No,No,No,74.8,2971.7,No,Month-to-month,Credit card (automatic),Fiber optic
3402,2,1,1,4826-XTSOH,Male,1,Yes,No,1,Yes,Yes,No,No,No,No,Yes,No,Yes,86.05,86.05,Yes,Month-to-month,Electronic check,Fiber optic
3403,1,3,3,4827-DPADN,Female,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,83.3,6042.7,No,Two year,Bank transfer (automatic),DSL
3404,2,4,2,4827-LTQRJ,Female,1,Yes,Yes,66,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,110.6,7210.85,No,One year,Credit card (automatic),Fiber optic
3405,1,2,1,4827-USJHP,Male,0,No,No,20,Yes,No,No,Yes,No,No,No,No,Yes,51.8,1023.85,No,Month-to-month,Mailed check,DSL
3406,2,4,1,4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,No,Yes,No,No,No,No,Yes,79.95,1267.95,No,Month-to-month,Credit card (automatic),Fiber optic
3407,2,3,1,4829-AUOAX,Female,0,No,No,46,Yes,Yes,No,No,No,No,Yes,Yes,No,96.05,4399.5,Yes,Month-to-month,Bank transfer (automatic),Fiber optic
3408,2,1,3,4829-ZLJTK,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,112.4,8046.85,No,Two year,Electronic check,Fiber optic
3409,3,4,1,4830-FAXFM,Male,0,No,Yes,19,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.1,439.2,No,Month-to-month,Credit card (automatic),None
3410,2,4,1,4831-EOBFE,Male,0,Yes,Yes,29,Yes,No,Yes,No,No,No,Yes,Yes,No,94.65,2649.15,Yes,Month-to-month,Credit card (automatic),Fiber optic
3411,2,3,2,4832-VRBMR,Male,1,Yes,No,65,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,103.15,6792.45,No,One year,Bank transfer (automatic),Fiber optic
3412,2,3,1,4833-QTJNO,Male,1,Yes,No,67,Yes,Yes,Yes,Yes,No,No,No,No,No,83.85,5588.8,No,Month-to-month,Bank transfer (automatic),Fiber optic
3413,1,3,3,4835-YSJMR,Male,0,No,No,39,Yes,No,No,No,No,Yes,No,No,Yes,49.8,1971.15,No,Two year,Bank transfer (automatic),DSL
3414,3,4,3,4836-WNFNO,Female,0,Yes,No,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.0,1849.2,No,Two year,Credit card (automatic),None
3415,1,2,3,4837-PZTIC,Female,0,No,No,47,No,No phone service,Yes,No,Yes,Yes,No,No,No,41.9,1875.25,No,Two year,Mailed check,DSL
3416,2,3,2,4837-QUSFT,Female,0,Yes,No,65,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,100.15,6643.5,No,One year,Bank transfer (automatic),Fiber optic
3417,2,1,1,4840-ORQXB,Female,1,No,No,56,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,104.75,5841.35,No,Month-to-month,Electronic check,Fiber optic
3418,2,1,1,4844-JJWUY,Female,1,No,No,1,Yes,No,No,Yes,No,No,No,Yes,Yes,86.0,86,Yes,Month-to-month,Electronic check,Fiber optic
3419,2,1,1,4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,No,No,No,No,No,No,Yes,76.5,2868.15,Yes,Month-to-month,Electronic check,Fiber optic
3420,1,3,1,4847-QNOKA,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,44.9,44.9,Yes,Month-to-month,Bank transfer (automatic),DSL
3421,2,1,1,4847-TAJYI,Female,1,No,No,6,Yes,No,No,No,No,No,Yes,Yes,Yes,89.35,567.8,No,Month-to-month,Electronic check,Fiber optic
3422,1,3,3,4849-PYRLQ,Female,1,No,No,56,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,73.25,4054.2,No,Two year,Bank transfer (automatic),DSL
3423,2,1,2,4851-BQDNX,Male,0,Yes,Yes,40,Yes,No,No,No,Yes,No,Yes,No,Yes,85.05,3355.65,No,One year,Electronic check,Fiber optic
3424,2,1,1,4853-OITSN,Male,0,Yes,No,5,Yes,Yes,Yes,No,No,No,No,Yes,Yes,89.15,413.25,No,Month-to-month,Electronic check,Fiber optic
3425,2,4,3,4853-RULSV,Male,0,No,No,70,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,104.0,7250.15,Yes,Two year,Credit card (automatic),Fiber optic
3426,2,1,1,4854-CIDCF,Female,1,No,No,3,Yes,No,No,No,Yes,No,No,No,No,73.85,196.4,No,Month-to-month,Electronic check,Fiber optic
3427,1,2,3,4854-SSLTN,Male,0,Yes,Yes,2,Yes,No,Yes,Yes,No,Yes,No,No,No,59.5,130.5,No,Two year,Mailed check,DSL
3428,1,1,1,4855-SNKMY,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,44.1,44.1,Yes,Month-to-month,Electronic check,DSL
3429,1,4,3,4859-ZSRDZ,Female,0,Yes,Yes,58,No,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,55.5,3166.9,No,Two year,Credit card (automatic),DSL
3430,2,4,1,4860-IJUDE,Male,0,No,No,13,Yes,No,Yes,No,No,No,No,No,Yes,73.75,956.65,No,Month-to-month,Credit card (automatic),Fiber optic
3431,3,1,1,4860-YZGZM,Male,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,185.4,No,Month-to-month,Electronic check,None
3432,2,1,2,4868-AADLV,Male,1,Yes,Yes,66,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.25,7862.25,No,One year,Electronic check,Fiber optic
3433,2,1,2,4869-EPIUS,Male,0,Yes,No,56,Yes,No,No,No,No,No,No,Yes,Yes,80.9,4557.5,No,One year,Electronic check,Fiber optic
3434,2,1,1,4871-JTKJF,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,Yes,69.65,69.65,Yes,Month-to-month,Electronic check,Fiber optic
3435,1,3,3,4872-JCVCA,Female,0,Yes,No,71,No,No phone service,Yes,Yes,Yes,Yes,No,No,Yes,47.6,3377.8,No,Two year,Bank transfer (automatic),DSL
3436,1,3,2,4872-VXRIL,Male,0,No,No,56,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,64.65,3665.55,No,One year,Bank transfer (automatic),DSL
3437,2,1,1,4873-ILOLJ,Male,0,No,No,24,Yes,No,No,No,No,No,Yes,Yes,Yes,90.35,2238.5,Yes,Month-to-month,Electronic check,Fiber optic
3438,3,2,1,4877-EVATK,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,20,Yes,Month-to-month,Mailed check,None
3439,1,3,2,4877-TSOFF,Female,0,Yes,Yes,55,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,75.75,4264.25,No,One year,Bank transfer (automatic),DSL
3440,3,2,3,4878-BUNFV,Male,0,Yes,Yes,42,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.7,828.85,No,Two year,Mailed check,None
3441,2,1,1,4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,No,No,Yes,No,Yes,Yes,Yes,92.15,3875.4,No,Month-to-month,Electronic check,Fiber optic
3442,3,4,1,4881-GQJTW,Male,0,No,No,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.6,300.4,No,Month-to-month,Credit card (automatic),None
3443,1,3,1,4881-JVQOD,Male,1,Yes,Yes,10,No,No phone service,No,No,No,No,No,Yes,Yes,34.55,362.6,No,Month-to-month,Bank transfer (automatic),DSL
3444,3,4,3,4883-KCPZJ,Female,0,Yes,Yes,22,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.25,555.4,No,Two year,Credit card (automatic),None
3445,2,3,1,4883-QICIH,Male,0,Yes,Yes,32,Yes,No,No,No,No,No,No,No,Yes,69.75,2347.9,Yes,Month-to-month,Bank transfer (automatic),Fiber optic
3446,3,3,3,4884-LEVMQ,Male,0,Yes,No,39,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.45,790,No,Two year,Bank transfer (automatic),None
3447,2,4,3,4884-TVUQF,Female,1,No,No,57,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,101.3,5779.6,No,Two year,Credit card (automatic),Fiber optic
3448,2,1,1,4884-ZTHVF,Female,1,No,No,8,Yes,No,No,Yes,No,No,Yes,No,Yes,87.1,713.6,No,Month-to-month,Electronic check,Fiber optic
3449,1,1,2,4890-VMUAV,Male,0,No,No,63,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,71.5,4576.3,No,One year,Electronic check,DSL
3450,1,3,3,4891-NLUBA,Female,0,Yes,Yes,61,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,61.45,3751.15,No,Two year,Bank transfer (automatic),DSL
3451,3,2,1,4892-VLANZ,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.8,19.8,Yes,Month-to-month,Mailed check,None
3452,3,2,2,4893-GYUJU,Female,0,No,No,50,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.35,1033,No,One year,Mailed check,None
3453,3,2,1,4895-TMWIR,Male,1,Yes,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,214.75,Yes,Month-to-month,Mailed check,None
3454,3,3,3,4896-CPRPF,Male,0,Yes,Yes,35,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.45,809.25,No,Two year,Bank transfer (automatic),None
3455,3,2,1,4897-QSUYC,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.15,20.15,Yes,Month-to-month,Mailed check,None
3456,1,3,3,4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,80.2,5714.2,No,Two year,Bank transfer (automatic),DSL
3457,2,1,1,4902-OHLSK,Female,1,No,No,29,Yes,Yes,No,No,No,Yes,Yes,Yes,No,98.65,2862.75,Yes,Month-to-month,Electronic check,Fiber optic
3458,1,4,2,4903-CNOZC,Male,0,No,No,29,Yes,Yes,No,Yes,Yes,No,No,Yes,No,70.9,1964.6,No,One year,Credit card (automatic),DSL
3459,3,2,1,4903-UYAVB,Male,0,Yes,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,126.05,Yes,Month-to-month,Mailed check,None
3460,1,1,2,4905-JEFDW,Male,0,No,No,11,No,No phone service,No,No,Yes,No,Yes,No,Yes,41.6,470.6,Yes,One year,Electronic check,DSL
3461,1,1,2,4906-ZHGPK,Male,0,Yes,Yes,54,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,70.7,3770,No,One year,Electronic check,DSL
3462,2,3,2,4908-XAXAY,Female,1,No,No,49,Yes,No,No,Yes,Yes,No,No,Yes,Yes,89.85,4287.2,No,One year,Bank transfer (automatic),Fiber optic
3463,2,4,3,4909-JOUPP,Male,1,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,109.7,7898.45,No,Two year,Credit card (automatic),Fiber optic
3464,2,3,1,4910-AQFFX,Male,0,Yes,Yes,9,Yes,Yes,No,No,Yes,No,No,No,Yes,79.35,661.25,Yes,Month-to-month,Bank transfer (automatic),Fiber optic
3465,2,1,1,4910-GMJOT,Female,0,No,No,1,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.6,94.6,Yes,Month-to-month,Electronic check,Fiber optic
3466,2,4,1,4911-BANWH,Female,0,No,Yes,31,Yes,Yes,No,No,No,No,Yes,No,Yes,86.55,2697.4,Yes,Month-to-month,Credit card (automatic),Fiber optic
3467,2,1,1,4912-PIGUY,Female,0,No,No,1,Yes,Yes,No,No,No,No,Yes,No,Yes,84.6,84.6,No,Month-to-month,Electronic check,Fiber optic
3468,2,3,2,4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,104.55,5794.65,Yes,One year,Bank transfer (automatic),Fiber optic
3469,1,4,3,4915-BFSXL,Male,0,Yes,Yes,70,Yes,Yes,Yes,No,Yes,No,Yes,No,No,68.95,4858.7,No,Two year,Credit card (automatic),DSL
3470,2,1,1,4918-FYJNT,Female,1,Yes,No,55,Yes,Yes,No,Yes,Yes,Yes,No,No,No,90.45,5044.8,No,Month-to-month,Electronic check,Fiber optic
3471,1,4,1,4918-QLLIW,Male,0,No,No,3,Yes,No,No,No,No,No,Yes,No,No,53.4,188.7,Yes,Month-to-month,Credit card (automatic),DSL
3472,2,1,1,4919-IKATY,Male,0,Yes,Yes,5,Yes,Yes,Yes,No,Yes,No,No,No,Yes,84.5,453.75,Yes,Month-to-month,Electronic check,Fiber optic
3473,2,1,1,4919-MOAVT,Male,0,No,Yes,3,Yes,No,No,No,No,No,No,No,No,69.65,220.1,Yes,Month-to-month,Electronic check,Fiber optic
3474,1,4,3,4922-CVPDX,Female,0,Yes,No,26,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,73.5,1905.7,No,Two year,Credit card (automatic),DSL
3475,1,3,1,4923-ADWXJ,Female,0,No,No,25,Yes,No,No,Yes,No,Yes,No,Yes,Yes,65.8,1679.65,No,Month-to-month,Bank transfer (automatic),DSL
3476,1,4,1,4925-LMHOK,Male,0,No,No,15,Yes,Yes,No,Yes,No,Yes,No,No,Yes,58.6,939.7,Yes,Month-to-month,Credit card (automatic),DSL
3477,1,2,1,4926-UMJZD,Female,0,Yes,No,31,Yes,No,No,No,No,Yes,No,No,Yes,49.2,1498.55,No,Month-to-month,Mailed check,DSL
3478,2,1,1,4927-WWOOZ,Male,0,Yes,No,2,Yes,Yes,No,No,Yes,No,Yes,No,Yes,91.45,171.45,No,Month-to-month,Electronic check,Fiber optic
3479,1,2,1,4929-BSTRX,Female,0,No,No,1,Yes,No,No,No,No,No,Yes,No,Yes,53.55,53.55,Yes,Month-to-month,Mailed check,DSL
3480,1,2,1,4929-ROART,Male,0,No,No,18,Yes,Yes,Yes,No,No,No,No,No,No,56.25,969.85,No,Month-to-month,Mailed check,DSL
3481,2,4,1,4929-XIHVW,Male,1,Yes,No,2,Yes,No,No,No,Yes,No,Yes,Yes,Yes,95.5,181.65,No,Month-to-month,Credit card (automatic),Fiber optic
3482,1,1,1,4931-TRZWN,Female,0,No,No,13,Yes,No,Yes,No,No,No,Yes,Yes,Yes,71.95,923.85,No,Month-to-month,Electronic check,DSL
3483,3,2,3,4933-BSAIP,Female,0,Yes,No,40,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.1,780.1,No,Two year,Mailed check,None
3484,3,2,2,4933-IKULF,Female,1,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.65,330.6,No,One year,Mailed check,None
3485,3,2,1,4936-YPJNK,Female,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.9,199.45,No,Month-to-month,Mailed check,None
3486,2,1,2,4937-QPZPO,Male,0,Yes,Yes,61,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.9,6241.35,No,One year,Electronic check,Fiber optic
3487,1,1,1,4939-KYYPY,Male,0,No,No,27,Yes,Yes,No,No,Yes,Yes,No,No,No,59.45,1611.65,No,Month-to-month,Electronic check,DSL
3488,1,3,3,4940-KHCWD,Female,0,Yes,No,60,No,No phone service,Yes,Yes,No,Yes,No,No,No,37.7,2288.7,No,Two year,Bank transfer (automatic),DSL
3489,1,4,2,4942-VZZOM,Male,0,Yes,No,64,Yes,Yes,Yes,No,No,No,Yes,No,Yes,66.15,4392.5,No,One year,Credit card (automatic),DSL
3490,1,3,1,4945-RVMTE,Female,0,No,No,28,Yes,No,No,No,Yes,No,Yes,No,Yes,59.55,1646.45,No,Month-to-month,Bank transfer (automatic),DSL
3491,3,2,1,4946-EDSEW,Female,0,Yes,Yes,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.25,180.3,Yes,Month-to-month,Mailed check,None
3492,2,3,1,4947-DSMXK,Male,0,Yes,Yes,34,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,97.7,3410,No,Month-to-month,Bank transfer (automatic),Fiber optic
3493,2,3,1,4948-WBBKL,Female,1,No,No,36,Yes,Yes,No,No,No,No,No,No,Yes,74.9,2659.45,No,Month-to-month,Bank transfer (automatic),Fiber optic
3494,1,1,1,4950-BDEUX,Male,0,No,No,35,No,No phone service,No,No,Yes,No,Yes,Yes,No,49.2,1701.65,No,Month-to-month,Electronic check,DSL
3495,3,2,3,4950-HKQTE,Female,0,No,No,22,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.25,605.9,No,Two year,Mailed check,None
3496,2,1,1,4951-UKAAQ,Female,0,No,No,4,Yes,Yes,No,Yes,No,No,No,Yes,Yes,88.95,355.2,Yes,Month-to-month,Electronic check,Fiber optic
3497,2,1,1,4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,No,No,No,No,No,Yes,Yes,85.95,381.3,Yes,Month-to-month,Electronic check,Fiber optic
3498,3,2,2,4955-VCWBI,Female,0,Yes,Yes,43,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,817.95,No,One year,Mailed check,None
3499,3,4,3,4957-SREEC,Male,0,Yes,Yes,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.35,1458.1,No,Two year,Credit card (automatic),None
3500,1,4,2,4957-TIALW,Female,0,No,Yes,15,Yes,No,Yes,Yes,Yes,Yes,No,No,No,65.6,1010,No,One year,Credit card (automatic),DSL
